date,sample_id,Data,postPatch,percent_cdna_longer_than_400bp,amplified_quantity_ng,Genes.Detected.CPM,Tree_call,marker_sum_norm_label,Total_time,Total_time_min,Total_time_bins
180110,P9S4_180110_402_A01,Production,nucleus_present,0.721,11.69411307,5597,I1,0.8424296666268879,642.0,10.7,10-15
180110,P9S4_180110_401_A01,Production,nucleus_absent,0.266,12.52495988,2467,PoorQ,0.18106574845798,842.0,14.033333333333333,10-15
180111,PBS4_180111_503_A01,Production,nucleus_present,0.598,9.176244138,7102,I2,0.9281415700791671,823.0,13.716666666666667,10-15
180111,P8S4_180111_351_A01,Production,nucleus_present,0.56,18.37499278,7584,PoorQ,0.25401215967144297,762.0,12.7,10-15
180111,PBS4_180111_502_A01,Production,nucleus_absent,0.245,30.44939541,6763,PoorQ,0.271380082976503,767.0,12.783333333333333,10-15
180111,P9S4_180111_401_A01,Production,nucleus_present,0.7070000000000001,18.95856756,8621,I2,1.0607387638902401,579.0,9.65,5-10
180111,P2S4_180111_051_A01,Production,nucleus_present,0.573,13.30378199,7379,I2,0.9243415965128741,1052.0,17.533333333333335,15-20
180111,P8S4_180111_353_A01,Production,nucleus_absent,0.511,14.32485538,3823,I1,0.573910251756487,811.0,13.516666666666667,10-15
180111,PBS4_180111_504_A01,Production,nucleus_present,0.596,8.036656316,6598,I1,0.6316069445579909,759.0,12.65,10-15
180111,P2S4_180111_053_A01,Production,nucleus_absent,0.428,10.74440307,6348,PoorQ,0.3878465201726621,1312.0,21.866666666666667,20-25
180111,PBS4_180111_501_A01,Production,nucleus_absent,0.45399999999999996,15.04795187,8129,I1,0.9453538961006391,910.0,15.166666666666666,15-20
180111,P8S4_180111_352_A01,Production,nucleus_present,0.595,12.74360835,7316,I1,0.953463964188697,613.0,10.216666666666667,10-15
180111,P2S4_180111_052_A01,Production,nucleus_present,0.546,9.152161212000001,6630,Core,0.887636724206231,940.0,15.666666666666666,15-20
180111,P9S4_180111_402_A01,Production,nucleus_present,0.73,17.89814542,9084,Core,0.9130565472855441,603.0,10.05,10-15
180111,PAS4_180111_451_A01,Production,nucleus_present,0.598,7.87845486,6684,Core,0.78818231318085,605.0,10.083333333333334,10-15
180112,PAS4_180112_455_A01,Production,nucleus_present,0.45899999999999996,2.534094224,4070,PoorQ,0.473722213004194,576.0,9.6,5-10
180112,P9S4_180112_403_A01,Production,nucleus_present,0.6779999999999999,15.76157059,9346,Core,0.9864552869590492,619.0,10.316666666666666,10-15
180112,PBS4_180112_503_A01,Production,nucleus_present,0.735,18.04107001,9703,Core,1.05352754122618,923.0,15.383333333333333,15-20
180112,P8S4_180112_354_A01,Production,nucleus_absent,0.36200000000000004,6.426045178,3566,PoorQ,0.42794172025146,782.0,13.033333333333333,10-15
180112,PBS4_180112_504_A01,Production,nucleus_absent,0.4,3.5063093739999998,4529,PoorQ,0.236025351961416,163.0,2.716666666666667,0-5
180112,P8S4_180112_351_A01,Production,nucleus_present,0.544,15.796422199999999,8713,I1,1.0026673505067099,586.0,9.766666666666667,5-10
180112,P9S4_180112_404_A01,Production,nucleus_present,0.655,13.98233288,10606,Core,1.00932693146277,1068.0,17.8,15-20
180112,PBS4_180112_502_A01,Production,nucleus_present,0.513,14.58354759,8120,Core,0.7780515230734749,728.0,12.133333333333333,10-15
180112,PAS4_180112_454_A01,Production,nucleus_present,0.685,14.97304038,9786,Core,1.08638501245281,519.0,8.65,5-10
180112,PAS4_180112_452_A01,Production,nucleus_present,0.436,2.538087714,2932,PoorQ,0.137271817598245,580.0,9.666666666666666,5-10
180112,PBS4_180112_501_A01,Production,nucleus_absent,0.621,11.38403916,8477,Core,0.973521100628358,703.0,11.716666666666667,10-15
180112,P8S4_180112_355_A01,Production,nucleus_present,0.711,22.50628478,10562,Core,1.12179365903453,656.0,10.933333333333334,10-15
180112,PAS4_180112_456_A01,Production,nucleus_present,0.40399999999999997,3.3415297999999996,3831,PoorQ,0.22243082351729698,485.0,8.083333333333334,5-10
180112,PAS4_180112_453_A01,Production,nucleus_present,0.6,6.436906436,6457,I1,0.824744824132303,528.0,8.8,5-10
180112,P8S4_180112_353_A01,Production,nucleus_absent,0.442,6.754418294,3895,PoorQ,0.149101496048582,320.0,5.333333333333333,5-10
180112,P8S4_180112_352_A01,Production,nucleus_present,0.73,19.3020684,11024,Core,0.922639267826145,724.0,12.066666666666666,10-15
180112,P9S4_180112_401_A01,Production,nucleus_absent,0.513,6.829385343999999,4582,PoorQ,0.409248356069397,337.0,5.616666666666666,5-10
180112,PAS4_180112_451_A01,Production,nucleus_absent,0.537,6.783256872000001,4610,PoorQ,0.347390485285895,351.0,5.85,5-10
180112,P9S4_180112_405_A01,Production,nucleus_absent,0.467,0.631204333,2694,Core,0.59923947509778,797.0,13.283333333333333,10-15
180112,P9S4_180112_402_A01,Production,nucleus_present,0.659,11.80653868,7352,Core,0.8903662600286709,506.0,8.433333333333334,5-10
180115,PAS4_180115_453_A01,Production,nucleus_present,0.589,5.782307264,6870,I1,0.7872402155301121,635.0,10.583333333333334,10-15
180115,PAS4_180115_451_A01,Production,nucleus_present,0.675,7.3038156,7228,I2,1.29489554596845,557.0,9.283333333333333,5-10
180115,PAS4_180115_455_A01,Production,nucleus_present,0.65,10.34600551,8250,PoorQ,1.1200606538209499,462.0,7.7,5-10
180115,P9S4_180115_402_A01,Production,nucleus_present,0.647,15.5405938,9095,I1,0.9681297259474879,458.0,7.633333333333334,5-10
180115,P9S4_180115_401_A01,Production,nucleus_present,0.5329999999999999,20.13115638,10053,PoorQ,0.810482632474228,473.0,7.883333333333334,5-10
180115,PAS4_180115_452_A01,Production,nucleus_present,0.583,5.49880343,6559,I2,0.77698938369647,583.0,9.716666666666667,5-10
180115,PAS4_180115_456_A01,Production,nucleus_present,0.457,9.33344149,7182,I1,0.9513637905415571,592.0,9.866666666666667,5-10
180116,PAS4_180116_452_A01,Production,nucleus_present,0.46799999999999997,14.12769008,7699,Core,0.885091021759814,538.0,8.966666666666667,5-10
180116,PXS4_180116_451_A01,Production,nucleus_present,0.64,20.82600072,9129,I2,1.31074042565613,647.0,10.783333333333333,10-15
180116,PAS4_180116_453_A01,Production,nucleus_present,0.615,14.06683345,8983,Core,0.944060850148486,571.0,9.516666666666667,5-10
180117,P9S4_180117_401_A01,Production,nucleus_absent,0.598,10.55343289,7399,I2,0.520965598967822,533.0,8.883333333333333,5-10
180117,P8S4_180117_352_A01,Production,nucleus_absent,0.35100000000000003,13.47241712,4740,I2,0.61720191881927,576.0,9.6,5-10
180117,P9S4_180117_402_A01,Production,nucleus_present,0.746,12.53901966,9733,Core,0.974259013708439,523.0,8.716666666666667,5-10
180117,P8S4_180117_351_A01,Production,nucleus_present,0.657,16.67703669,10278,Core,1.0569335092052,819.0,13.65,10-15
180117,PAS4_180117_451_A01,Production,nucleus_present,0.586,6.979018325,7014,PoorQ,0.9072968947872659,597.0,9.95,5-10
180117,PBS4_180117_501_A01,Production,nucleus_present,0.494,5.612491322,4955,PoorQ,0.329312320019443,1456.0,24.266666666666666,20-25
180117,PBS4_180117_502_A01,Production,nucleus_absent,0.239,5.265378404,1961,PoorQ,0.16029650900977999,906.0,15.1,15-20
180118,P2S4_180118_051_A01,Production,nucleus_present,0.669,14.14459087,8549,Core,1.01554207388192,921.0,15.35,15-20
180118,P8S4_180118_351_A01,Production,nucleus_present,0.507,14.45396272,9578,Core,0.8577588015055602,674.0,11.233333333333333,10-15
180118,P9S4_180118_401_A01,Production,nucleus_absent,0.465,10.33272089,7702,PoorQ,0.7504049967294821,697.0,11.616666666666667,10-15
180118,P8S4_180118_352_A01,Production,nucleus_absent,0.336,9.414633421,3710,PoorQ,0.21236098943381002,1100.0,18.333333333333332,15-20
180118,PAS4_180118_454_A01,Production,nucleus_present,0.495,7.067907595,7693,Core,0.915320531809467,372.0,6.2,5-10
180118,PAS4_180118_451_A01,Production,nucleus_present,0.54,8.866943661,7766,Core,0.8722498942225029,511.0,8.516666666666667,5-10
180118,P8S4_180118_353_A01,Production,nucleus_present,0.626,21.34600255,10053,I1,0.898033017991858,809.0,13.483333333333333,10-15
180118,PBS4_180118_501_A01,Production,nucleus_absent,0.33399999999999996,4.060799716,2421,PoorQ,0.184867032439282,1193.0,19.883333333333333,15-20
180118,PAS4_180118_456_A01,Production,nucleus_present,0.606,7.6040825420000004,7362,Core,0.9453364901187741,687.0,11.45,10-15
180118,PAS4_180118_453_A01,Production,nucleus_present,0.456,2.0690149780000002,1937,PoorQ,0.16086473546756,471.0,7.85,5-10
180118,P9S4_180118_402_A01,Production,nucleus_absent,0.696,11.53752062,8207,PoorQ,0.672695959348327,605.0,10.083333333333334,10-15
180118,P2S4_180118_052_A01,Production,nucleus_present,0.601,14.82632274,8056,I2,0.82267841826088,889.0,14.816666666666666,10-15
180118,PAS4_180118_452_A01,Production,nucleus_present,0.627,11.36311907,8629,Core,0.9918371106095841,483.0,8.05,5-10
180118,PBS4_180118_502_A01,Production,nucleus_present,0.738,16.15712794,9297,I1,0.869177768350424,1382.0,23.033333333333335,20-25
180118,PAS4_180118_455_A01,Production,nucleus_present,0.515,5.3470455569999995,5998,Core,0.9613948306852241,514.0,8.566666666666666,5-10
180118,P9S4_180118_403_A01,Production,nucleus_absent,0.5579999999999999,11.74839709,6613,PoorQ,0.5779498457404679,827.0,13.783333333333333,10-15
180119,P8S4_180119_351_A01,Production,nucleus_present,0.7020000000000001,17.79780904,7652,I1,0.822278708444762,695.0,11.583333333333334,10-15
180119,PBS4_180119_502_A01,Production,nucleus_present,0.54,12.54891247,8836,Core,0.7735411181415089,1275.0,21.25,20-25
180119,P8S4_180119_354_A01,Production,nucleus_present,0.659,34.305478799999996,10369,Core,1.06535250638346,690.0,11.5,10-15
180119,P2S4_180119_053_A01,Production,nucleus_present,0.705,9.84270626,8404,Core,0.806915107926749,817.0,13.616666666666667,10-15
180119,P2S4_180119_051_A01,Production,nucleus_present,0.45899999999999996,13.64272208,8078,I1,0.804579015832476,836.0,13.933333333333334,10-15
180119,P2S4_180119_055_A01,Production,nucleus_present,0.494,10.94624192,6524,I2,0.815359038960187,1123.0,18.716666666666665,15-20
180119,P9S4_180119_401_A01,Production,nucleus_present,0.628,10.47764429,7862,Core,0.797897941915777,562.0,9.366666666666667,5-10
180119,P2S4_180119_054_A01,Production,nucleus_present,0.728,11.22341601,9597,PoorQ,0.936779837403346,1001.0,16.683333333333334,15-20
180119,P8S4_180119_352_A01,Production,nucleus_absent,0.745,31.53816601,10511,PoorQ,1.04220857836434,735.0,12.25,10-15
180119,PBS4_180119_504_A01,Production,nucleus_present,0.652,21.6944724,9713,I2,0.8988709340253741,1030.0,17.166666666666668,15-20
180119,PBS4_180119_503_A01,Production,nucleus_present,0.518,17.74901953,9154,I2,0.7176047057512209,1235.0,20.583333333333332,20-25
180119,P9S4_180119_402_A01,Production,nucleus_absent,0.47,9.094808535,3979,PoorQ,0.239857398226042,668.0,11.133333333333333,10-15
180119,PBS4_180119_501_A01,Production,nucleus_present,0.503,10.41253428,5739,I2,0.81047261664407,1127.0,18.783333333333335,15-20
180119,P2S4_180119_052_A01,Production,nucleus_present,0.5660000000000001,11.0963455,8401,I1,0.892726635677962,861.0,14.35,10-15
180119,P8S4_180119_355_A01,Production,nucleus_present,0.604,25.649427399999997,10745,Core,1.18126759541643,735.0,12.25,10-15
180119,P8S4_180119_353_A01,Production,nucleus_present,0.727,18.77176617,9163,PoorQ,1.08347959914289,591.0,9.85,5-10
180122,P2S4_180122_056_A01,Production,nucleus_present,0.611,24.95690658,10269,I2,1.04166010318397,1031.0,17.183333333333334,15-20
180122,P8S4_180122_353_A01,Production,nucleus_absent,0.45,5.367470866000001,3291,PoorQ,0.299504381940183,717.0,11.95,10-15
180122,P2S4_180122_052_A01,Production,nucleus_present,0.604,19.77950452,9389,Core,0.85887463282702,932.0,15.533333333333333,15-20
180122,P8S4_180122_357_A01,Production,nucleus_present,0.679,22.01925768,10627,Core,1.08465990768147,668.0,11.133333333333333,10-15
180122,P9S4_180122_405_A01,Production,nucleus_present,0.5539999999999999,18.66964597,10493,I2,0.997743397764612,431.0,7.183333333333334,5-10
180122,P8S4_180122_356_A01,Production,nucleus_present,0.765,16.73280563,9580,I1,0.9815432695896659,638.0,10.633333333333333,10-15
180122,P8S4_180122_355_A01,Production,nucleus_present,0.608,9.451699215,8434,I2,1.07527907607511,702.0,11.7,10-15
180122,P9S4_180122_403_A01,Production,nucleus_absent,0.46399999999999997,6.015513467000001,1702,PoorQ,0.288595944436198,776.0,12.933333333333334,10-15
180122,P2S4_180122_054_A01,Production,nucleus_present,0.693,16.63802395,8834,I1,0.958860864362631,972.0,16.2,15-20
180122,PAS4_180122_451_A01,Production,nucleus_present,0.526,4.749150315,4154,PoorQ,0.230964933311615,783.0,13.05,10-15
180122,P2S4_180122_055_A01,Production,nucleus_present,0.764,12.02314801,8201,I3,0.8684996031576719,916.0,15.266666666666667,15-20
180122,P9S4_180122_406_A01,Production,nucleus_present,0.667,15.68246358,9380,I1,0.865087012613866,467.0,7.783333333333333,5-10
180122,P9S4_180122_402_A01,Production,nucleus_present,0.795,22.96853462,10089,Core,0.9566872302590129,586.0,9.766666666666667,5-10
180122,P8S4_180122_351_A01,Production,nucleus_present,0.6940000000000001,18.50419606,9805,I2,0.884831217280908,722.0,12.033333333333333,10-15
180122,PBS4_180122_503_A01,Production,nucleus_present,0.654,19.20953359,10151,Core,0.868006585856442,1163.0,19.383333333333333,15-20
180122,P8S4_180122_354_A01,Production,nucleus_present,0.738,15.31797161,10006,Core,0.83105827779086,747.0,12.45,10-15
180122,P2S4_180122_051_A01,Production,nucleus_present,0.613,13.10014562,8136,I2,0.9173495374746821,1024.0,17.066666666666666,15-20
180122,P8S4_180122_352_A01,Production,nucleus_absent,0.654,9.368736947999999,7737,PoorQ,0.234255051791737,685.0,11.416666666666666,10-15
180122,PAS4_180122_452_A01,Production,nucleus_present,0.45299999999999996,5.527303385,6642,I2,1.01724055538681,408.0,6.8,5-10
180122,PBS4_180122_501_A01,Production,nucleus_present,0.469,13.96933583,11772,Core,0.833708273703778,583.0,9.716666666666667,5-10
180122,P2S4_180122_053_A01,Production,nucleus_present,0.7,12.231017900000001,8372,Core,0.812854620939264,1060.0,17.666666666666668,15-20
180122,PAS4_180122_453_A01,Production,nucleus_present,0.557,8.153217424,7146,I1,0.8056606577991422,642.0,10.7,10-15
180122,P9S4_180122_404_A01,Production,nucleus_absent,0.531,5.46303644,3300,PoorQ,0.470504681864484,557.0,9.283333333333333,5-10
180122,P9S4_180122_401_A01,Production,nucleus_absent,0.408,7.611384902,3708,PoorQ,0.35964152338960603,481.0,8.016666666666667,5-10
180122,PBS4_180122_502_A01,Production,nucleus_present,0.695,15.63259461,9934,Core,0.999466850468344,1011.0,16.85,15-20
180123,PAS4_180123_452_A01,Production,nucleus_present,0.638,12.56077449,8984,Core,0.713375101754909,702.0,11.7,10-15
180123,P8S4_180123_351_A01,Production,nucleus_present,0.46399999999999997,8.052065772,4902,PoorQ,0.487974099738161,793.0,13.216666666666667,10-15
180123,P9S4_180123_401_A01,Production,nucleus_present,0.677,13.91232402,8796,Core,0.914917186964376,501.0,8.35,5-10
180123,PAS4_180123_454_A01,Production,nucleus_present,0.634,9.138587511,8406,I2,1.08056577351944,512.0,8.533333333333333,5-10
180123,P2S4_180123_051_A01,Production,nucleus_absent,0.302,3.406089138,3908,I1,0.43286683743301,966.0,16.1,15-20
180123,P9S4_180123_404_A01,Production,nucleus_present,0.27399999999999997,122.48753909999998,7256,Core,0.877108545577103,946.0,15.766666666666667,15-20
180123,P9S4_180123_403_A01,Production,nucleus_absent,0.395,4.644964056,3765,PoorQ,0.35666597149139,672.0,11.2,10-15
180123,PAS4_180123_453_A01,Production,nucleus_present,0.489,9.20634194,8581,Core,0.827810986766721,533.0,8.883333333333333,5-10
180123,P9S4_180123_405_A01,Production,nucleus_present,0.6920000000000001,8.528471467000001,7564,Core,0.830717325394611,748.0,12.466666666666667,10-15
180123,PAS4_180123_451_A01,Production,nucleus_present,0.611,7.051386428,7570,Core,0.8329114758705128,567.0,9.45,5-10
180123,P2S4_180123_052_A01,Production,nucleus_absent,0.415,10.70639946,9000,Core,0.924302581854479,1043.0,17.383333333333333,15-20
180123,P9S4_180123_402_A01,Production,nucleus_absent,0.47200000000000003,8.707566932,5578,PoorQ,0.6877938270078461,457.0,7.616666666666666,5-10
180123,PBS4_180123_501_A01,Production,nucleus_present,0.647,9.735830798,8185,Core,0.8305241386551641,878.0,14.633333333333333,10-15
180123,P8S4_180123_352_A01,Production,nucleus_absent,0.507,10.2129273,6359,PoorQ,0.31814173464018397,744.0,12.4,10-15
180124,PBS4_180124_502_A01,Production,nucleus_absent,0.386,4.393970044,4110,PoorQ,0.350281550429564,1322.0,22.033333333333335,20-25
180124,P9S4_180124_406_A01,Production,nucleus_present,0.624,15.14688974,9322,Core,0.85943931726068,723.0,12.05,10-15
180124,P8S4_180124_354_A01,Production,nucleus_present,0.614,16.6838205,9268,Core,1.0425503614421099,723.0,12.05,10-15
180124,P8S4_180124_353_A01,Production,nucleus_absent,0.456,13.76613067,8842,PoorQ,0.31239959010463597,618.0,10.3,10-15
180124,P8S4_180124_356_A01,Production,nucleus_present,0.64,26.53420632,11424,Core,0.870758687586621,688.0,11.466666666666667,10-15
180124,PBS4_180124_501_A01,Production,nucleus_present,0.48700000000000004,22.70090967,9889,I2,0.7947749984302099,1122.0,18.7,15-20
180124,PAS4_180124_451_A01,Production,nucleus_absent,0.23600000000000002,3.620331428,1135,PoorQ,0.121289411781585,1335.0,22.25,20-25
180124,PAS4_180124_452_A01,Production,nucleus_present,0.614,2.80938784,4865,I2,0.625268266428316,531.0,8.85,5-10
180124,PAS4_180124_453_A01,Production,nucleus_present,0.39799999999999996,1.485270841,3107,PoorQ,0.427102532103938,712.0,11.866666666666667,10-15
180124,P8S4_180124_355_A01,Production,nucleus_present,0.616,10.50850752,7880,Core,0.923672599837001,623.0,10.383333333333333,10-15
180124,P9S4_180124_403_A01,Production,nucleus_absent,0.511,7.075416322000001,4463,PoorQ,0.590337273059909,533.0,8.883333333333333,5-10
180124,PAS4_180124_454_A01,Production,nucleus_present,0.633,7.6992001839999995,7373,Core,1.10556870298189,460.0,7.666666666666667,5-10
180124,PBS4_180124_503_A01,Production,nucleus_present,0.518,6.448981277000001,6442,I1,0.943676659135305,983.0,16.383333333333333,15-20
180124,P9S4_180124_404_A01,Production,nucleus_absent,0.56,12.37642602,7982,Core,0.780853710248357,867.0,14.45,10-15
180124,P8S4_180124_351_A01,Production,nucleus_present,0.655,9.70976229,7633,Core,0.7267532877434391,418.0,6.966666666666667,5-10
180124,P8S4_180124_357_A01,Production,nucleus_present,0.506,24.28767559,10137,Core,0.9039816519721801,1093.0,18.216666666666665,15-20
180124,P8S4_180124_352_A01,Production,nucleus_present,0.589,15.21371718,9419,Core,0.93081450628043,930.0,15.5,15-20
180124,P9S4_180124_401_A01,Production,nucleus_absent,0.509,10.07389552,4088,PoorQ,0.268132107833514,675.0,11.25,10-15
180125,P8S4_180125_352_A01,Production,nucleus_present,0.6779999999999999,18.17036899,10685,I1,0.9626187108667421,752.0,12.533333333333333,10-15
180125,P9S4_180125_403_A01,Production,nucleus_present,0.441,5.6700720570000005,5305,Core,0.721389880125014,585.0,9.75,5-10
180125,P8S4_180125_351_A01,Production,nucleus_present,0.408,9.04760015,3916,PoorQ,0.462229091300117,786.0,13.1,10-15
180125,P9S4_180125_401_A01,Production,nucleus_absent,0.5539999999999999,5.174782942,3686,PoorQ,0.239014553084624,727.0,12.116666666666667,10-15
180125,P9S4_180125_402_A01,Production,nucleus_absent,0.581,4.279558524,4234,I2,0.48090108346621097,734.0,12.233333333333333,10-15
